"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/antalya-kepez-kultur-kiralik/daire/0-44630729","11","16.000","15-05-2025","Kiralık Daire","2 +
                          0","60 m²","5
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kültür Mah Sahibinden Eşyalı Kiralık9","Antalya / Kepez / Kültür Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/7/0/3/6/4/4/1747245389-6490278-44630729.jpeg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-kiralik/daire/144656-106","11","25.000","10-05-2025","Kiralık Daire","2 +
                          1","60 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Güzeloba Turizm Yolunda 2+1 (katta) Eşyalı Kiralık Daire","Antalya / Muratpaşa / Güzeloba Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/3/8/4/5/4/4/f0611f0c-ae87-4575-908b-a3f90173596c.jpg","",""
"https://www.hepsiemlak.com/antalya-manavgat-evrenseki-kiralik/daire/158328-6","13","18.750","29-04-2025","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Evrenseki Havuzlu Site İçerisinde Kiralık 1+1 Ve 2+1 Daireler","Antalya / Manavgat / Evrenseki Mah.","https://www.hepsiemlak.com/emlak-ofisi/evva-emlak-158328","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/4/5/4/5/4/4/67f51b79a5c3df0b435e4527d7bbb99744423b338ab0d8b88813bdbf724e24ec8262222b045ea6723bba45277056d28e.jpg","Evva Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/2/3/8/5/1/bea41600-e181-473c-8498-aa3f5911f7d8.jpg"
"https://www.hepsiemlak.com/antalya-aksu-ataturk-kiralik/mustakil-ev/0-44566256","10","8.500","02-05-2025","Kiralık Müstakil Ev","3 +
                          1","85 m²","7
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Altın Ovada Zeytinlik Mh Kiralık 2+1","Antalya / Aksu / Atatürk Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/2/6/6/5/4/4/1746203949831-44566256.jpg","",""
"https://www.hepsiemlak.com/antalya-dosemealti-yenikoy-kiralik/daire/139670-139","29","14.000","09-05-2025","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Döşemealtı Yeniköy De Merkeze Yakın Amerikan Mutfak 2+1 Kiralık","Antalya / Döşemealtı / Yeniköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/sidel-insaat-gayrimenkul-danismanligi-139670","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/4/0/0/6/4/4/1746776962547-44600485.jpg","Sidel İnşaat & Gayrımenkul Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/6/9/3/1/f9141e98-379b-481a-bad0-b46d184f009f.jpeg"
"https://www.hepsiemlak.com/antalya-finike-iskele-kiralik/daire/141039-154","21","15.000","21-05-2025","Kiralık Daire","2 +
                          1","100 m²","8
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Baylan's Gayrimenkulden Geniş 2+1 Kiralık Eşyalı Daire .","Antalya / Finike / İskele Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/3/8/7/0/4/4/368ae4f2-4f42-48ba-9b81-8e75e5a2085d.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-kargicak-kiralik/daire/47184-20","43","18.500","22-04-2025","Kiralık Daire","3 +
                          1","140 m²","8
                        Yaşında","3. Kat","","","","Kargıcak Kiralık 3+1 Dublex 140m2 Boş Deniz Manzaralı Daire","Antalya / Alanya / Kargıcak Mah.","https://www.hepsiemlak.com/emlak-ofisi/new-world-turkey-group-gayrimenkul-47184","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/3/7/7/7/3/4/1732829574795-43777370.jpg","New World Turkey Group Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/1/7/4/0/941deb46-5aa6-40f5-aef5-109f4a7e9236.jpg"
"https://www.hepsiemlak.com/antalya-kemer-camyuva-kiralik/daire/95671-1218","8","30.000","08-05-2025","Kiralık Daire","2 +
                          1","85 m²","15
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Çamyuvada Site İçerisinde Havuzlu Eşyalı 2+1 Kiralık Daire","Antalya / Kemer / Çamyuva Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/5/6/3/5/4/4/1745759338057-44536528.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-oba-kiralik/daire/133424-189","25","11.000","20-05-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","3. Kat","","","","Kiralık 1+1 Daire","Antalya / Alanya / Oba Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/5/3/4/5/4/4/1745872962-3209848-44543566.jpeg","",""
"https://www.hepsiemlak.com/antalya-gazipasa-pazarci-kiralik/daire/149023-23","8","11.000","15-05-2025","Kiralık Daire","1 +
                          1","65 m²","10
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Pazarcı Mahallesinde Eşyalı Kiralık (1+1) Daire","Antalya / Gazipaşa / Pazarcı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/5/5/8/1/4/4/c2bdbe0c-2bc0-4f74-b347-1bfa6480dca7.jpg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-arapsuyu-kiralik/daire/53381-6244","30","35.000","07-05-2025","Kiralık Daire","3 +
                          1","175 m²","15
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konyaaltı Arapsuyu Deniz 300 Metre Ebeveyn Banyolu Kiralık 3+1 Daire","Antalya / Konyaaltı / Arapsuyu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/2/6/1/4/4/4/e52227fa-fa76-490b-84fb-914d5b23c569.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-kizlar-pinari-kiralik/daire/136471-489","19","22.500","12-05-2025","Kiralık Daire","2 +
                          1","80 m²","1
                        Yaşında","2. Kat","","","","Alanya Hal Kavşağında 0 Binada Ayrı Mutfaklı Kiralık 2+1","Antalya / Alanya / Kızlar Pınarı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/1/5/1/6/4/4/84f20f6d-35a6-4577-b9e0-7a1a1714963a.jpg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-yenigun-kiralik/daire/0-44436542","7","6.000","08-04-2025","Kiralık Daire","2 +
                          1","50 m²","10
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık Ev","Antalya / Muratpaşa / Yenigün Mah.","","","",""
"https://www.hepsiemlak.com/antalya-kepez-gocerler-kiralik/daire/123766-737","22","14.500","14-05-2025","Kiralık Daire","2 +
                          1","85 m²","8
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Göçerler'de Kiralık Havuzlu Site İçi Yüksek Giriş 2+1 Daire","Antalya / Kepez / Göçerler Mah.","https://www.hepsiemlak.com/emlak-ofisi/07-baser-insaat-emlak-123766","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/6/7/3/2/1/5508045e-162a-4e4c-accc-07314a91bed2.jpg","07 Başer İnşaat Emlak",""
"https://www.hepsiemlak.com/antalya-muratpasa-kizilarik-kiralik/daire/120429-1629","30","14.500","21-04-2025","Kiralık Daire","2 +
                          1","108 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","️ Emlak Aşkı ️ Çevre Yoluna Cepheli Cadde Üzerinde Kiralık","Antalya / Muratpaşa / Kızılarık Mah.","https://www.hepsiemlak.com/emlak-ofisi/emlak-aski-120429","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/2/4/0/2/1/010b54bd-1155-4bcf-a85b-0a63b035858a.jpeg","Emlak Aşkı",""
"https://www.hepsiemlak.com/antalya-alanya-sugozu-kiralik/daire/6545-4135","30","32.000","24-04-2025","Kiralık Daire","3 +
                          1","220 m²","11
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Alanya Sugözü’nde Manzaralı Kiralık 3+1 Eşyalı Dubleks Daire","Antalya / Alanya / Sugözü Mah.","https://www.hepsiemlak.com/emlak-ofisi/nazar-emlak-6545","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/7/4/8/3/4/4/aa9e80d4-ba55-4d66-bc33-6f7298d11daf.jpg","Nazar Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/5/6/0/0/a80bd74b-f821-4bbf-980b-ee82b57c5722.jpeg"
"https://www.hepsiemlak.com/antalya-konyaalti-hurma-kiralik/daire/139083-87","17","29.000","07-05-2025","Kiralık Daire","3 +
                          1","135 m²","9
                        Yaşında","2. Kat","","","","Mükemmel Lokasyon Da Deniz Pazaryerine Yakın Çok Geniş 3+1 Boş Kiralık Daire","Antalya / Konyaaltı / Hurma Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/2/5/8/5/4/4/1746542246-1281419-44585272.jpeg","",""
"https://www.hepsiemlak.com/antalya-alanya-kestel-kiralik/daire/153623-100","37","28.000","03-05-2025","Kiralık Daire","3 +
                          1","165 m²","5
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kestel 3+1 Dubleks Full Eşyalı Deniz 400 Metre Mesafede","Antalya / Alanya / Kestel Mah.","https://www.hepsiemlak.com/emlak-ofisi/temeltas-project-marketing-insaat-ticaret-limited-153623","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/0/2/6/4/4/4/267f2c97d4d6cc02a3c5cc94721f8d39d355db6d6c4fd9d2f00a26a74f7ce3da8262222b045ea6723bba45277056d28e.jpg","Temeltaş Project Marketıng İnşaat Ticaret Limited","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/6/3/5/1/ebd8735a-fcee-499e-ac56-69c618b6df4e.jpg"
"https://www.hepsiemlak.com/antalya-alanya-elikesik-kiralik/daire/156264-6","5","15.000","12-04-2025","Kiralık Daire","2 +
                          1","85 m²","1
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Alanya Payallar Mahallesi Kiralık 2+1","Antalya / Alanya / Elikesik Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/3/5/1/4/4/4/1743672582-4279041-44415383.jpeg","",""
"https://www.hepsiemlak.com/antalya-gazipasa-aydin-kiralik/daire/137748-1289","10","7.500","17-05-2025","Kiralık Daire","1 +
                          1","45 m²","1
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Aydın Mahallesınde 1+1 Genış Kıralık Daıre","Antalya / Gazipaşa / Aydın Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-crystal-137748","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/9/6/0/5/4/4/6b7f1f45-de31-41bc-a3d9-36310dec4d23.jpg","Remax Crystal","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/4/7/7/3/1/c52bb63a-caad-4b17-a7e4-47dc81ae5e0f.jpg"
"https://www.hepsiemlak.com/antalya-korkuteli-imrahor-kiralik/daire/30590-1923","17","12.000","30-04-2025","Kiralık Daire","2 +
                          1","80 m²","15
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Korkuteli İmrohor Mahallesinde Kiralık Ful Eşyalı Daire","Antalya / Korkuteli / İmrahor Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/4/6/1/6/1/4/1697027559033-41616483.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-oba-kiralik/daire/154437-40","17","12.000","21-04-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yukarı Oba'da Tek Blok Aktiviteli Güney Cephe 1+1 Sıfır Daire","Antalya / Alanya / Oba Mah.","https://www.hepsiemlak.com/emlak-ofisi/alanya-best-home-154437","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/3/8/9/2/4/4/090eabaa-7d59-4f0d-9589-8cbffe708ad1.jpg","Alanya Best  Home","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/4/4/5/1/043fb36c-c09b-43a6-84ff-cb79c64a97db.jpg"
"https://www.hepsiemlak.com/antalya-konyaalti-sarisu-kiralik/daire/45399-3294","22","28.000","23-04-2025","Kiralık Daire","3 +
                          1","145 m²","8
                        Yaşında","1. Kat","","","","Konyaaltı Sarısu'da Havuzlu 3+1 Full Eşyalı Kiralık Daire","Antalya / Konyaaltı / Sarısu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/9/5/3/4/3/4/1727269334984-43435949.jpg","",""
"https://www.hepsiemlak.com/antalya-dosemealti-yesilbayir-kiralik/daire/82376-97","9","20.000","18-04-2025","Kiralık Daire","3 +
                          1","150 m²","13
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yeşilbayır Da Müstakil Binada Doğalgaz Lı 3+1 Kiralık Daire","Antalya / Döşemealtı / Yeşilbayır Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/3/0/9/4/4/4/1744932200956-44490316.jpg","",""
"https://www.hepsiemlak.com/antalya-kepez-ahatli-kiralik/daire/64633-602","26","12.500","13-05-2025","Kiralık Daire","2 +
                          0","40 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ahatlıda 2+0 Kiralık Daire","Antalya / Kepez / Ahatlı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/8/8/2/5/4/4/18b7c1ca8fa44838465a48b8de15128c5047ebf6abc23fc01f13ee4fb82d80f28036cf464e4319614907816dc6b6e78a.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/88252-8525","26","15.000","07-05-2025","Kiralık Daire","3 +
                          1","160 m²","1
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Alanya Mahmutlar Tokı De Kıralık 3+1 Aytı Mutfak Daıre","Antalya / Alanya / Mahmutlar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/6/8/5/4/4/4/1744397127374-44458618.jpg","",""
"https://www.hepsiemlak.com/antalya-kas-gelemis-kiralik/villa/0-44300594","28","8.000","15-03-2025","Kiralık Villa","2 +
                          1","500 m²","3
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kaş Patara’da 2+1 Muhafazakar Villa","Antalya / Kaş / Gelemiş Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/5/0/0/3/4/4/1741440749-94488-44300594.jpeg","",""
"https://www.hepsiemlak.com/antalya-kas-yesilkoy-kiralik/daire/0-43218826","15","16.000","13-04-2025","Kiralık Daire","1 +
                          1","70 m²","4
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık Eşyalı  Daire 1+1","Antalya / Kaş / Yeşilköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/8/8/1/2/3/4/pX2fWvZDjFdOTu3I_xWSf.jpg","",""
"https://www.hepsiemlak.com/antalya-dosemealti-yenikoy-kiralik/daire/0-42990377","19","18.000","20-03-2025","Kiralık Daire","3 +
                          1","130 m²","5
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","3+1 Site İçerisinde Lüks Daire","Antalya / Döşemealtı / Yeniköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/3/0/9/9/2/4/pPlgLu5Fjcno6JMN1SvvD.jpg","",""
"https://www.hepsiemlak.com/antalya-kemer-arslanbucak-kiralik/villa/135051-120","20","10.000","20-05-2025","Kiralık Villa","3 +
                          1","160 m²","Sıfır Bina","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kemer Aslanbucak Da 3+1 Havuzlu Full Eşyalı Villa","Antalya / Kemer / Arslanbucak Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/4/1/3/6/2/4/1716741502334-42631446.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/6362-557","33","15.000","01-04-2025","Kiralık Daire","2 +
                          1","125 m²","10
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Alanya Mahmutlar Çakır Cad. 2+1 Kiralık Kaliteli Daire","Antalya / Alanya / Mahmutlar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/6/6/0/3/4/4/1741598328889-44306605.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/156754-29","15","25.000","13-05-2025","Kiralık Daire","5 +
                          1","175 m²","10
                        Yaşında","Çatı Katı","","","","Mahmutlar Da 4+2 Eşyalı Eşyasız Kiralık Daire","Antalya / Alanya / Mahmutlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/emir-alanya-turizm-danismanlik-ticaret-limited-sir-156754","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/4/2/2/6/4/4/1747136115428-44622452.jpg","Emir Alanya Turizm Danışmanlık Ticaret Limited Şir","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/5/7/6/5/1/dd49ab8a-5e22-4160-9f82-97d573486158.jpg"
"https://www.hepsiemlak.com/antalya-korkuteli-kargalik-kiralik/daire/28297-4641","14","8.000","12-05-2025","Kiralık Daire","1 +
                          1","85 m²","6
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Korkuteli - Kiralık Müstakil Ev Giriş Katı","Antalya / Korkuteli / Kargalık Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-antalya-temsilciligi-28297","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/5/6/4/2/4/4/c7e94f58-3d9b-42c4-a6d8-cabe4f438bbf.jpg","Turyap Antalya Temsilciliği","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/2/8/2/0/7787b501-e2ac-4bdf-9f63-ee82330cbc80.jpg"
"https://www.hepsiemlak.com/antalya-kemer-kiris-kiralik/daire/27742-544","10","25.000","10-05-2025","Kiralık Daire","2 +
                          1","90 m²","10
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kirişte 2+1 Daire","Antalya / Kemer / Kiriş Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/8/9/1/4/4/4/1743757264-2163749-44419886.jpeg","",""
"https://www.hepsiemlak.com/antalya-kumluca-baglik-kiralik/daire/99705-519","1","10.000","02-05-2025","Kiralık Daire","1 +
                          1","31 m²","15
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kumlucada Kiralık Depo Yada Eşyalı Oda","Antalya / Kumluca / Bağlık Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/6/8/1/5/4/4/82a8107f-0e0f-4c75-b3cd-f26a6a1bd97a.jpg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-hurma-kiralik/daire/69254-4637","34","22.000","14-04-2025","Kiralık Daire","2 +
                          1","90 m²","10
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konyaaltı Hurma Mahallesi Havuzlu Site İçi Arakat Kiralık Daire","Antalya / Konyaaltı / Hurma Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-world-apex-69254","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/8/3/4/9/3/4/b417dc5c-f39b-440d-97f9-453ba3bd7091.jpg","Realty World Apex","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/5/2/9/6/0/4dffb02c-ed99-4cdd-b7f7-2be30fb00cf5.jpg"
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/145631-16","1","15.100","12-05-2025","Kiralık Daire","1 +
                          1","65 m²","3
                        Yaşında","3. Kat","","","","Kiralık , Denize 600 Metre, 1+1 Mobilyalı Daire , Alanya Rose1 Sitesi","Antalya / Alanya / Mahmutlar Mah.","","","",""
"https://www.hepsiemlak.com/antalya-kas-kalkan-kiralik/villa/156378-4","12","18.500","08-05-2025","Kiralık Villa","4 +
                          1","400 m²","3
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kalkan Merkezde Deniz Manzaralı Havuzlu Lüx Günlük Sezonluk Kiralık Villa","Antalya / Kaş / Kalkan Mah.","https://www.hepsiemlak.com/emlak-ofisi/promax-yatirim-gayrimenkul-156378/ilhan-yigit-4398793","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/9/7/8/9/3/4/55511b26-7c40-4899-b0ad-0d1b0c55e97a.jpg","Promax Yatırım Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/7/3/6/5/1/c78e5ba5-9a5c-48e8-8db8-1129227c3140.jpg"
"https://www.hepsiemlak.com/antalya-manavgat-hatipler-kiralik/daire/122749-850","11","14.000","10-05-2025","Kiralık Daire","1 +
                          1","70 m²","1
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık Daire – Side Kemer (hatıplar), Manavgat","Antalya / Manavgat / Hatipler Mah.","https://www.hepsiemlak.com/emlak-ofisi/kacmaz-emlak-manavgat-122749","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/4/7/2/2/1/8e52dded-a37e-4151-9a40-022868326cf6.jpg","Kaçmaz Emlak Manavgat",""
"https://www.hepsiemlak.com/antalya-kemer-kiris-kiralik/daire/27742-542","10","30.000","15-05-2025","Kiralık Daire","3 +
                          1","130 m²","5
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kirişte Doğanın İçinde Geniş 3+1 Daire","Antalya / Kemer / Kiriş Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/7/9/1/4/4/4/1743756566-453444-44419792.jpeg","",""
"https://www.hepsiemlak.com/antalya-alanya-kestel-kiralik/daire/133424-181","15","18.000","13-04-2025","Kiralık Daire","2 +
                          1","120 m²","7
                        Yaşında","1. Kat","","","","Kestel Mahallesi Kiralık 2+1 Ayrı Mutfaklı Daire","Antalya / Alanya / Kestel Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/4/4/6/4/4/4/1744559214-6479812-44464461.jpeg","",""
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/156754-28","12","20.000","21-05-2025","Kiralık Daire","2 +
                          1","110 m²","8
                        Yaşında","Ara Kat","","","","Alanya Mahmutlar 2+1 Eşyalı Kiralık Daire","Antalya / Alanya / Mahmutlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/emir-alanya-turizm-danismanlik-ticaret-limited-sir-156754","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/4/2/2/6/4/4/1747135799714-44622414.jpg","Emir Alanya Turizm Danışmanlık Ticaret Limited Şir","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/5/7/6/5/1/dd49ab8a-5e22-4160-9f82-97d573486158.jpg"
"https://www.hepsiemlak.com/antalya-kas-andifli-kiralik/daire/0-44588960","9","17.500","19-05-2025","Kiralık Daire","2 +
                          1","100 m²","15
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden 2+1geniş Daire","Antalya / Kaş / Andifli Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/9/8/8/5/4/4/1746608266608-44588960.jpg","",""
